,0,1,2,3,4,5,6,7,8
89.8,Jimmy Garoppolo,Jacksonville Jaguars,Jalen Richard,Alfred Morris,Pierre Garcon,Marvin Jones Jr.,Emmanuel Sanders,Jeff Heuerman,Tyler Higbee
89.8,Jared Goff,Jacksonville Jaguars,Jalen Richard,Corey Grant,Pierre Garcon,Robert Woods,Chris Hogan,Kenny Golladay,Jeff Heuerman
89.7,Jimmy Garoppolo,Detroit Lions,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman
89.7,Sam Bradford,Oakland Raiders,Jalen Richard,Theo Riddick,Pierre Garcon,Chris Hogan,Demaryius Thomas,Kenny Golladay,Tyler Higbee
89.7,Blake Bortles,New England Patriots,T.J. Yeldon,Jalen Richard,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jeff Heuerman,Tyler Higbee
89.6,Tom Brady,New England Patriots,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman
89.6,Case Keenum,Jacksonville Jaguars,Jalen Richard,James White,Larry Fitzgerald,Emmanuel Sanders,Amari Cooper,Jeff Heuerman,Tyler Higbee
89.6,Sam Bradford,San Francisco 49ers,Jalen Richard,Corey Grant,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Amari Cooper,Tyler Higbee
89.5,Case Keenum,Arizona Cardinals,Phillip Lindsay,Theo Riddick,Corey Grant,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Tyler Higbee
89.5,Blake Bortles,Arizona Cardinals,Jalen Richard,Corey Grant,Pierre Garcon,Cooper Kupp,Chris Hogan,Kenny Golladay,Jeff Heuerman
89.5,Sam Bradford,Oakland Raiders,Theo Riddick,Corey Grant,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Austin Seferian-Jenkins,Tyler Higbee
89.4,Case Keenum,San Francisco 49ers,Jalen Richard,Corey Grant,Pierre Garcon,Robert Woods,Chris Hogan,Kenny Golladay,Jeff Heuerman
89.4,Blake Bortles,Oakland Raiders,Jalen Richard,Alfred Morris,Corey Grant,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman
89.4,Matthew Stafford,New England Patriots,Jalen Richard,Alfred Morris,Cooper Kupp,Robert Woods,Kenny Golladay,Austin Seferian-Jenkins,Tyler Higbee
89.3,Blake Bortles,San Francisco 49ers,Jalen Richard,Theo Riddick,Corey Grant,Larry Fitzgerald,Emmanuel Sanders,Chris Hogan,Tyler Higbee
89.3,Sam Bradford,San Francisco 49ers,Jalen Richard,Corey Grant,Pierre Garcon,Cooper Kupp,Emmanuel Sanders,Kenny Golladay,Tyler Higbee
89.3,Blake Bortles,Los Angeles Rams,Theo Riddick,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Austin Seferian-Jenkins,Jeff Heuerman
89.2,Case Keenum,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Jeff Heuerman
89.2,Blake Bortles,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman
89.2,Blake Bortles,Oakland Raiders,Royce Freeman,Jalen Richard,Pierre Garcon,Robert Woods,Kenny Golladay,Austin Seferian-Jenkins,Tyler Higbee
89.1,Blake Bortles,San Francisco 49ers,Royce Freeman,Jalen Richard,Phillip Lindsay,Cooper Kupp,Robert Woods,Kenny Golladay,Tyler Higbee
89.1,Blake Bortles,New England Patriots,Jalen Richard,Corey Grant,Pierre Garcon,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman
89.1,Blake Bortles,New England Patriots,Jalen Richard,Theo Riddick,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jeff Heuerman,George Kittle
89.0,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Golden Tate,Demaryius Thomas,Jeff Heuerman
89.0,Blake Bortles,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Cooper Kupp,Chris Hogan,Kenny Golladay,Tyler Higbee
89.0,Jared Goff,Los Angeles Rams,Royce Freeman,Theo Riddick,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
88.9,Sam Bradford,Oakland Raiders,Theo Riddick,Corey Grant,Pierre Garcon,Cooper Kupp,Robert Woods,Kenny Golladay,Tyler Higbee
88.9,Case Keenum,Denver Broncos,Phillip Lindsay,Theo Riddick,Cooper Kupp,Robert Woods,Kenny Golladay,Austin Seferian-Jenkins,Jeff Heuerman
88.9,Sam Bradford,Oakland Raiders,Phillip Lindsay,Theo Riddick,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jared Cook
88.8,Case Keenum,Arizona Cardinals,Jalen Richard,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Austin Seferian-Jenkins,Jared Cook
88.8,Sam Bradford,Oakland Raiders,Phillip Lindsay,Corey Grant,Pierre Garcon,Cooper Kupp,Chris Hogan,Kenny Golladay,Tyler Higbee
88.8,Case Keenum,Arizona Cardinals,Phillip Lindsay,Theo Riddick,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman
88.7,Blake Bortles,Los Angeles Rams,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jeff Heuerman
88.7,Case Keenum,San Francisco 49ers,Royce Freeman,Phillip Lindsay,Pierre Garcon,Robert Woods,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
88.7,Sam Bradford,Oakland Raiders,Jalen Richard,Theo Riddick,Pierre Garcon,Cooper Kupp,Chris Hogan,Kenny Golladay,Tyler Higbee
88.6,Case Keenum,Detroit Lions,Jalen Richard,Alfred Morris,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman
88.6,Sam Bradford,Oakland Raiders,Theo Riddick,Corey Grant,Pierre Garcon,Robert Woods,Chris Hogan,Kenny Golladay,Tyler Higbee
88.6,Case Keenum,Jacksonville Jaguars,Jalen Richard,Alfred Morris,Larry Fitzgerald,Pierre Garcon,Amari Cooper,Jeff Heuerman,Tyler Higbee
88.5,Sam Bradford,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Robert Woods,Demaryius Thomas,Kenny Golladay,Jeff Heuerman
88.5,Tom Brady,Jacksonville Jaguars,Jalen Richard,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Austin Seferian-Jenkins,Tyler Higbee
88.5,Tom Brady,New England Patriots,Jalen Richard,Phillip Lindsay,Theo Riddick,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman
88.4,Blake Bortles,Oakland Raiders,Jalen Richard,Theo Riddick,Corey Grant,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,Jeff Heuerman
88.4,Sam Bradford,San Francisco 49ers,T.J. Yeldon,Theo Riddick,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
88.3,Jared Goff,Jacksonville Jaguars,Phillip Lindsay,Theo Riddick,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman
88.3,Jared Goff,Jacksonville Jaguars,Jalen Richard,Corey Grant,Larry Fitzgerald,Pierre Garcon,Kenny Golladay,Austin Seferian-Jenkins,Jeff Heuerman
88.3,Sam Bradford,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Chris Hogan,Demaryius Thomas,Kenny Golladay,Jeff Heuerman
88.2,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Theo Riddick,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,Tyler Higbee
88.2,Blake Bortles,New England Patriots,Royce Freeman,Phillip Lindsay,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman,Tyler Higbee
88.1,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Chris Hogan,Tyler Higbee
88.1,Case Keenum,Detroit Lions,Jalen Richard,Phillip Lindsay,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jared Cook,Tyler Higbee
88.0,Sam Bradford,San Francisco 49ers,Jalen Richard,Corey Grant,Larry Fitzgerald,Golden Tate,Kenny Golladay,Jeff Heuerman,George Kittle
88.0,Jimmy Garoppolo,Arizona Cardinals,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman
87.9,Jimmy Garoppolo,Detroit Lions,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman
87.9,Blake Bortles,San Francisco 49ers,Matt Breida,Theo Riddick,Pierre Garcon,Chris Hogan,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
87.8,Tom Brady,New England Patriots,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Tyler Higbee
87.8,Blake Bortles,Oakland Raiders,Phillip Lindsay,Theo Riddick,Larry Fitzgerald,Pierre Garcon,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
87.7,Case Keenum,San Francisco 49ers,Phillip Lindsay,Theo Riddick,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Tyler Higbee
87.7,Blake Bortles,Arizona Cardinals,Jalen Richard,Theo Riddick,Pierre Garcon,Chris Hogan,Kenny Golladay,Ricky Seals-Jones,Tyler Higbee
87.6,Tom Brady,Los Angeles Rams,Jalen Richard,Theo Riddick,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman,Tyler Higbee
87.6,Sam Bradford,San Francisco 49ers,Jalen Richard,Alfred Morris,Corey Grant,Pierre Garcon,Robert Woods,Demaryius Thomas,Tyler Higbee
87.5,Case Keenum,San Francisco 49ers,Theo Riddick,Corey Grant,Larry Fitzgerald,Pierre Garcon,Golden Tate,Jeff Heuerman,Tyler Higbee
87.5,Sam Bradford,Oakland Raiders,Jalen Richard,Alfred Morris,Phillip Lindsay,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jeff Heuerman
87.5,Sam Bradford,San Francisco 49ers,Jalen Richard,Corey Grant,Pierre Garcon,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman
87.4,Blake Bortles,San Francisco 49ers,Theo Riddick,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Ricky Seals-Jones,Tyler Higbee
87.4,Case Keenum,Arizona Cardinals,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Tyler Higbee
87.3,Blake Bortles,New England Patriots,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Chris Hogan,Demaryius Thomas,Jeff Heuerman
87.3,Sam Bradford,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Cooper Kupp,Chris Hogan,Kenny Golladay,Tyler Higbee
87.3,Sam Bradford,San Francisco 49ers,Jalen Richard,James White,Larry Fitzgerald,Marvin Jones Jr.,Emmanuel Sanders,Jeff Heuerman,Tyler Higbee
87.2,Matthew Stafford,New England Patriots,Phillip Lindsay,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Jared Cook,Tyler Higbee
87.2,Case Keenum,San Francisco 49ers,Phillip Lindsay,Theo Riddick,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Tyler Higbee
87.2,Sam Bradford,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Robert Woods,Chris Hogan,Kenny Golladay,Jeff Heuerman
87.1,Tom Brady,New England Patriots,Theo Riddick,Corey Grant,Larry Fitzgerald,Pierre Garcon,Cooper Kupp,Jeff Heuerman,Tyler Higbee
87.1,Blake Bortles,Detroit Lions,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Tyler Higbee
87.0,Sam Bradford,Oakland Raiders,Jalen Richard,Alfred Morris,Corey Grant,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Tyler Higbee
87.0,Jimmy Garoppolo,Oakland Raiders,Theo Riddick,James White,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jeff Heuerman,Tyler Higbee
86.9,Blake Bortles,Oakland Raiders,Phillip Lindsay,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Austin Seferian-Jenkins,Tyler Higbee
86.9,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Corey Grant,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Jeff Heuerman
86.8,Blake Bortles,Oakland Raiders,Theo Riddick,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Austin Seferian-Jenkins,Tyler Higbee
86.8,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Cooper Kupp,Emmanuel Sanders,Jeff Heuerman
86.7,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Jared Cook,Tyler Higbee
86.7,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Jared Cook
86.6,Blake Bortles,Arizona Cardinals,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Tyler Higbee
86.6,Jimmy Garoppolo,Arizona Cardinals,Phillip Lindsay,Corey Grant,Pierre Garcon,Emmanuel Sanders,Chris Hogan,Jeff Heuerman,Tyler Higbee
86.5,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Emmanuel Sanders,Chris Hogan,Jeff Heuerman
86.5,Tom Brady,Denver Broncos,Jalen Richard,Phillip Lindsay,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jeff Heuerman,Tyler Higbee
86.4,Blake Bortles,Detroit Lions,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Tyler Higbee
86.4,Blake Bortles,New England Patriots,Phillip Lindsay,Corey Grant,Marvin Jones Jr.,Emmanuel Sanders,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
86.3,Blake Bortles,Oakland Raiders,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Tyler Higbee
86.3,Tom Brady,Detroit Lions,Jalen Richard,Theo Riddick,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jeff Heuerman,Tyler Higbee
86.2,Case Keenum,Arizona Cardinals,Jalen Richard,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Austin Seferian-Jenkins,Tyler Higbee
86.2,Sam Bradford,Oakland Raiders,Jalen Richard,Theo Riddick,Corey Grant,Larry Fitzgerald,Pierre Garcon,Kenny Golladay,Tyler Higbee
86.1,Blake Bortles,San Francisco 49ers,Theo Riddick,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Jared Cook,Tyler Higbee
86.1,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Tyler Higbee
86.0,Sam Bradford,Oakland Raiders,Jalen Richard,Alfred Morris,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Tyler Higbee
86.0,Blake Bortles,Oakland Raiders,Jalen Richard,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman,George Kittle
85.9,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Robert Woods,Demaryius Thomas,Tyler Higbee
85.9,Blake Bortles,Arizona Cardinals,Phillip Lindsay,Corey Grant,Larry Fitzgerald,Pierre Garcon,Cooper Kupp,Jeff Heuerman,Tyler Higbee
85.8,Sam Bradford,San Francisco 49ers,Phillip Lindsay,Corey Grant,Pierre Garcon,Robert Woods,Demaryius Thomas,Jared Cook,Tyler Higbee
85.8,Sam Bradford,San Francisco 49ers,Phillip Lindsay,Theo Riddick,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Tyler Higbee
85.7,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Chris Hogan,Demaryius Thomas,Tyler Higbee
85.7,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Larry Fitzgerald,Marvin Jones Jr.,Emmanuel Sanders,Jeff Heuerman,Tyler Higbee
85.6,Blake Bortles,New England Patriots,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Tyler Higbee
85.6,Sam Bradford,San Francisco 49ers,Theo Riddick,Corey Grant,Larry Fitzgerald,Golden Tate,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
85.5,Blake Bortles,Los Angeles Rams,Phillip Lindsay,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jeff Heuerman,Tyler Higbee
85.5,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Theo Riddick,Pierre Garcon,Chris Hogan,Kenny Golladay,Tyler Higbee
85.4,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Tyler Higbee
85.4,Sam Bradford,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman,George Kittle
85.3,Tom Brady,Detroit Lions,Jalen Richard,Corey Grant,Pierre Garcon,Chris Hogan,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
85.3,Sam Bradford,Oakland Raiders,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Tyler Higbee
85.2,Case Keenum,Jacksonville Jaguars,Jalen Richard,Corey Grant,Larry Fitzgerald,Chris Hogan,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
85.2,Sam Bradford,Oakland Raiders,Jalen Richard,Alfred Morris,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman
85.1,Jimmy Garoppolo,Arizona Cardinals,Phillip Lindsay,Theo Riddick,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
85.1,Blake Bortles,New England Patriots,Jalen Richard,Theo Riddick,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Tyler Higbee
85.0,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Theo Riddick,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman
85.0,Blake Bortles,Oakland Raiders,Jalen Richard,Theo Riddick,Cooper Kupp,Robert Woods,Kenny Golladay,Jared Cook,Tyler Higbee
84.9,Matthew Stafford,Detroit Lions,Jalen Richard,Phillip Lindsay,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
84.8,Jimmy Garoppolo,Oakland Raiders,Jalen Richard,James White,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
84.7,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman
84.7,Sam Bradford,Oakland Raiders,Matt Breida,Theo Riddick,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
84.6,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Tyler Higbee
84.6,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Larry Fitzgerald,Cooper Kupp,Emmanuel Sanders,Jeff Heuerman,Tyler Higbee
84.5,Blake Bortles,San Francisco 49ers,Phillip Lindsay,Theo Riddick,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman,Tyler Higbee
84.4,Tom Brady,New England Patriots,Jalen Richard,Theo Riddick,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
84.4,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jeff Heuerman
84.3,Blake Bortles,Arizona Cardinals,Jalen Richard,Phillip Lindsay,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jeff Heuerman,Tyler Higbee
84.3,Sam Bradford,Oakland Raiders,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Tyler Higbee
84.2,Case Keenum,San Francisco 49ers,Jalen Richard,Corey Grant,Emmanuel Sanders,Chris Hogan,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
84.2,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Tyler Higbee
84.1,Blake Bortles,Arizona Cardinals,Jalen Richard,Alfred Morris,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
84.1,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Tyler Higbee
84.0,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Tyler Higbee
84.0,Case Keenum,Jacksonville Jaguars,Phillip Lindsay,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
83.9,Sam Bradford,Oakland Raiders,Jalen Richard,Corey Grant,Larry Fitzgerald,Pierre Garcon,Emmanuel Sanders,Jeff Heuerman,Tyler Higbee
83.8,Blake Bortles,Oakland Raiders,Phillip Lindsay,Corey Grant,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jeff Heuerman,Tyler Higbee
83.7,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Larry Fitzgerald,Pierre Garcon,Cooper Kupp,Jeff Heuerman,Tyler Higbee
83.6,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Tyler Higbee
83.6,Blake Bortles,San Francisco 49ers,Jalen Richard,Corey Grant,Larry Fitzgerald,Pierre Garcon,Chris Hogan,Jeff Heuerman,Tyler Higbee
83.5,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman
83.5,Blake Bortles,Arizona Cardinals,Jalen Richard,Theo Riddick,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman,Tyler Higbee
83.4,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Pierre Garcon,Cooper Kupp,Emmanuel Sanders,Jeff Heuerman,Tyler Higbee
83.3,Jimmy Garoppolo,Jacksonville Jaguars,Jalen Richard,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jeff Heuerman,Tyler Higbee
83.2,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Pierre Garcon,Emmanuel Sanders,Chris Hogan,Jeff Heuerman,Tyler Higbee
83.1,Blake Bortles,Arizona Cardinals,Theo Riddick,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
83.0,Case Keenum,Arizona Cardinals,Jalen Richard,Phillip Lindsay,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
82.9,Blake Bortles,Arizona Cardinals,Theo Riddick,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
82.8,Sam Bradford,San Francisco 49ers,Phillip Lindsay,Theo Riddick,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman,Tyler Higbee
82.7,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Pierre Garcon,Emmanuel Sanders,Kenny Golladay,Jeff Heuerman,Tyler Higbee
82.6,Sam Bradford,San Francisco 49ers,Jalen Richard,James White,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
82.5,Blake Bortles,Oakland Raiders,Phillip Lindsay,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
82.4,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Pierre Garcon,Chris Hogan,Demaryius Thomas,Jeff Heuerman,Tyler Higbee
82.3,Blake Bortles,New England Patriots,Jalen Richard,Theo Riddick,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
82.2,Jimmy Garoppolo,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
82.1,Sam Bradford,San Francisco 49ers,Phillip Lindsay,Corey Grant,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jeff Heuerman,Tyler Higbee
82.0,Sam Bradford,Oakland Raiders,Jalen Richard,Theo Riddick,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jeff Heuerman,Tyler Higbee
81.9,Blake Bortles,San Francisco 49ers,Theo Riddick,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
81.8,Case Keenum,Jacksonville Jaguars,Jalen Richard,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
81.7,Blake Bortles,Detroit Lions,Jalen Richard,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
81.6,Blake Bortles,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman,Tyler Higbee
81.5,Case Keenum,Arizona Cardinals,Jalen Richard,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
81.4,Sam Bradford,Oakland Raiders,Jalen Richard,Phillip Lindsay,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman,Tyler Higbee
81.3,Sam Bradford,San Francisco 49ers,Theo Riddick,Corey Grant,Pierre Garcon,Kenny Golladay,Amari Cooper,Jeff Heuerman,Tyler Higbee
81.2,Blake Bortles,Detroit Lions,Jalen Richard,Corey Grant,Cooper Kupp,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
81.1,Sam Bradford,Oakland Raiders,Phillip Lindsay,Corey Grant,Pierre Garcon,Cooper Kupp,Kenny Golladay,Jeff Heuerman,Tyler Higbee
81.0,Blake Bortles,Oakland Raiders,Jalen Richard,Corey Grant,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
80.9,Sam Bradford,Oakland Raiders,Theo Riddick,Corey Grant,Pierre Garcon,Robert Woods,Kenny Golladay,Jeff Heuerman,Tyler Higbee
80.8,Sam Bradford,San Francisco 49ers,Jalen Richard,Phillip Lindsay,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
80.7,Sam Bradford,San Francisco 49ers,Jalen Richard,Theo Riddick,Pierre Garcon,Chris Hogan,Kenny Golladay,Jeff Heuerman,Tyler Higbee
80.6,Sam Bradford,San Francisco 49ers,Jalen Richard,Corey Grant,Pierre Garcon,Demaryius Thomas,Kenny Golladay,Jeff Heuerman,Tyler Higbee
